file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,4053,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,4078,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,4856,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,4881,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,5661,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,5686,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,6958,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,6983,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,7761,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,7786,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,8566,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,8591,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,9744,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,9769,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,10547,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,10572,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,11350,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,11375,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,12562,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,12587,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,13366,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,13391,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,14170,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,14195,       " * http://stackoverflow.com/a/24161582/3208463\n",
