file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,10982,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,11760,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,11785,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,12627,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,12652,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,13434,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,13459,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,14380,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,14405,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Practice.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Practice.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example3.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example3.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example3.ipynb,1114465,1372,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example3.ipynb,24161582,1397,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example1.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example1.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example1.ipynb,1114465,1311,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/example1.ipynb,24161582,1336,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example1-checkpoint.ipynb,1114465,480,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example1-checkpoint.ipynb,24161582,505,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/.ipynb_checkpoints/example1-checkpoint.ipynb,1114465,1311,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
